"Date","TXANDE1LFN","TXANGE5LFN","TXARCH9LFN","TXATAS3LFN","TXBAIL7LFN","TXBAST1LFN","TXBEEC5LFN","TXBEXA9LFN","TXBORD3LFN","TXBOWI7LFN","TXBRAZ3LFN","TXBRIS5LFN","TXBROW9LFN","TXBURN3LFN","TXCALH7LFN","TXCAME2LFN","TXCARS5LFN","TXCAST9LFN","TXCHER3LFN","TXCLAY7LFN","TXCOKE1LFN","TXCOLL5LFN","TXCOLO9LFN","TXCOMA3LFN","TXCOOK7LFN","TXCOTT1LFN","TXCROC5LFN","TXCULB9LFN","TXDALL3LFN","TXDEAF7LFN","TXDENT2LFN","TXDICK5LFN","TXDONL9LFN","TXEAST3LFN","TXEDWA7LFN","TXELLI0LFN","TXFALL5LFN","TXFAYE9LFN","TXFLOY3LFN","TXFORT5LFN","TXFREE1LFN","TXGAIN5LFN","TXGARZ9LFN","TXGLAS3LFN","TXGONZ7LFN","TXGRAY0LFN","TXGRIM5LFN","TXHALE9LFN","TXHAMI3LFN","TXHARD7LFN","TXHARR1LFN","TXHART5LFN","TXHAYS9LFN","TXHEND3LFN","TXHILL7LFN","TXHOOD1LFN","TXHOUS5LFN","TXHUDS9LFN","TXHUTC3LFN","TXJACK7LFN","TXJASP1LFN","TXJEFF5LFN","TXJIMW9LFN","TXJONE3LFN","TXKAUF7LFN","TXKENE1LFN","TXKERR5LFN","TXKING9LFN","TXKLEB3LFN","TXLAMB9LFN","TXLASA3LFN","TXLAVA5LFN","TXLEON9LFN","TXLIME3LFN","TXLIVE7LFN","TXLOVI1LFN","TXLYNN5LFN","TXMARI5LFN","TXMASO9LFN","TXMAVE3LFN","TXMCLE9LFN","TXMEDI5LFN","TXMIDL9LFN","TXMILL3LFN","TXMONT7LFN","TXMOOR1LFN","TXMOTL5LFN","TXNAVA9LFN","TXNOLA3LFN","TXORAN5LFN","TXOCHI7LFN","TXPANO5LFN","TXPARM9LFN","TXPOLK3LFN","TXPRES7LFN","TXRAND1LFN","TXREAL5LFN","TXREEV9LFN","TXROBE3LFN","TXROCK7LFN","TXSANA5LFN","TXRUSK1LFN","TXSANP5LFN","TXSCHL3LFN","TXSHAC7LFN","TXSHER1LFN","TXSOME5LFN","TXSTEP9LFN","TXSTON3LFN","TXSWIS7LFN","TXTAYL1LFN","TXTERR5LFN","TXTITU9LFN","TXTRAV3LFN","TXTYLE7LFN","TXUPTO1LFN","TXVALV5LFN","TXVICT0LFN","TXWALL3LFN","TXWASH7LFN","TXWHAR1LFN","TXWICH5LFN","TXWILL9LFN","TXWILS3LFN","TXWISE7LFN","TXYOAK1LFN","TXZAPA5LFN","TXANDE1URN","TXANGE5URN","TXARCH9URN","TXATAS3URN","TXBAIL7URN","TXBAST1URN","TXBEEC5URN","TXBEXA9URN","TXBORD3URN","TXBOWI7URN","TXBRAZ3URN","TXCALH7URN","TXBRIS5URN","TXBROW9URN","TXBURN3URN","TXCAME2URN","TXCARS5URN","TXCAST9URN","TXCHER3URN","TXCLAY7URN","TXCOKE1URN","TXCOLL5URN","TXCOLO9URN","TXCOMA3URN","TXCOOK7URN","TXCOTT1URN","TXCROC5URN","TXCULB9URN","TXDALL3URN","TXDEAF7URN","TXDENT2URN","TXDICK5URN","TXDONL9URN","TXEAST3URN","TXEDWA7URN","TXELLI0URN","TXFALL5URN","TXFAYE9URN","TXFLOY3URN","TXFORT5URN","TXFREE1URN","TXGARZ9URN","TXGAIN5URN","TXGLAS3URN","TXGONZ7URN","TXGRAY0URN","TXGRIM5URN","TXHALE9URN","TXHAMI3URN","TXHARD7URN","TXHARR1URN","TXHART5URN","TXHAYS9URN","TXHEND3URN","TXHILL7URN","TXHOOD1URN","TXHOUS5URN","TXHUDS9URN","TXHUTC3URN","TXJACK7URN","TXJASP1URN","TXJEFF5URN","TXJIMW9URN","TXJONE3URN","TXKAUF7URN","TXKENE1URN","TXKERR5URN","TXKING9URN","TXKLEB3URN","TXLASA3URN","TXLAMB9URN","TXLAVA5URN","TXLEON9URN","TXLIME3URN","TXLIVE7URN","TXLOVI1URN","TXLYNN5URN","TXMARI5URN","TXMASO9URN","TXMAVE3URN","TXMCLE9URN","TXMEDI5URN","TXMIDL9URN","TXMILL3URN","TXMONT7URN","TXMOOR1URN","TXMOTL5URN","TXNAVA9URN","TXNOLA3URN","TXOCHI7URN","TXORAN5URN","TXPANO5URN","TXPARM9URN","TXPOLK3URN","TXPRES7URN","TXRAND1URN","TXREAL5URN","TXREEV9URN","TXROBE3URN","TXROCK7URN","TXRUSK1URN","TXSANA5URN","TXSANP5URN","TXSCHL3URN","TXSHAC7URN","TXSHER1URN","TXSOME5URN","TXSTEP9URN","TXSTON3URN","TXSWIS7URN","TXTAYL1URN","TXTERR5URN","TXTITU9URN","TXTRAV3URN","TXTYLE7URN","TXUPTO1URN","TXVALV5URN","TXWALL3URN","TXVICT0URN","TXWASH7URN","TXWHAR1URN","TXWICH5URN","TXWILL9URN","TXWILS3URN","TXWISE7URN","TXYOAK1URN","TXZAPA5URN"
2003-07-01,20852,40608,5262,18811,3735,32831,11780,702441,495,41546,82460,835,18761,20679,9283,143732,3545,3888,22078,6437,1655,341807,10668,7174,19113,955,2257,1632,1166465,8158,294860,1204,1963,8587,1140,63526,7642,12318,3685,216912,9503,6843,2306,742,10119,57372,10226,17781,4538,2400,1810176,2593,63500,35135,15537,22868,9983,1389,11032,4300,15899,114417,19469,8024,41022,222,21790,238,15143,7641,2397,10165,7508,10413,5263,51,3232,5004,2313,17398,108380,19009,63351,2733,9634,10406,762,22311,7723,41883,4958,11292,4978,17488,3675,64817,1638,4672,520,28872,4006,21929,28971,1529,2040,1697,3818,4208,937,4075,64830,5775,14677,493037,8663,1592,20264,43590,16164,15945,21684,63433,7573,17042,26993,3419,4578,8.1,6.9,4.6,7.4,5.6,6.9,8.8,6.8,4.4,6.9,5.6,7.9,5.4,6.2,5.9,9.9,4.8,5.6,7.1,5.4,6.3,6.4,5.7,5.6,6.2,7.1,4,5,7.8,6,5.7,6.6,5.9,7.1,4.5,6.8,7.7,5.1,7.3,6.7,6.6,6.2,5.1,3.8,5.4,7.6,8.8,6.8,5.2,7.5,7.3,4.4,6.2,6.4,7.7,6.8,7.5,7.8,6.9,5.5,10,9.2,7.6,7,7.9,4.5,5.5,3.8,6.7,8.3,5.6,4.6,7.9,6.5,6.2,9.8,5.9,7.9,4.3,14.7,6.8,6.1,5.2,5,6.7,5.2,4.1,8.4,6.5,4,10.4,7.4,4.5,8.4,17.1,3.5,6,10.8,4,6.2,7.1,7.3,7.6,4.4,3.9,3.8,6.7,7.2,3.8,5.5,5.5,6.8,6,6.4,9.6,5.7,10.4,7.3,6,5.8,6.7,6.7,12.2,6.5,6.5,5.5,9.6
2003-08-01,20678,40160,5195,18698,3718,32615,11700,699812,541,41527,82260,826,18533,20384,9239,141902,3498,3883,21802,6362,1642,338765,10555,7139,19041,983,2210,1586,1156678,8081,292510,1204,1972,8529,1164,63045,7632,12236,3648,216350,9470,6822,2283,765,10016,56926,10121,17793,4471,2391,1804897,2593,63110,35007,15386,22939,9936,1384,10859,4307,16001,113643,19347,7980,40711,222,21369,242,15128,7574,2402,10113,7525,10452,5211,51,3215,4954,2309,17079,108041,18932,62891,2766,9646,10326,747,22069,7750,41552,5046,11245,5008,17217,3732,64204,1599,4615,519,28611,3938,21962,28908,1556,1998,1685,3834,4207,933,4062,64604,5801,14536,489817,8634,1547,19476,43454,16059,15894,21561,62724,7422,16930,26890,3400,4538,8,6.6,4.3,6.9,5.2,6.7,8.5,6.5,3.5,6.5,5.3,7.6,5.4,5.8,5.8,9.6,4.3,5.3,6,5.2,5.9,6.1,5.6,5.4,6,6.1,4,4.9,7.5,5.7,5.5,6.2,5.8,6.6,4,6.7,7.1,5,6.9,6.5,5.9,5.8,4.9,4.4,5.3,7.5,8.1,6.3,5.3,6.7,7.1,4.4,6.1,6.2,7.4,6.7,7.3,8.2,6.5,5.3,9.2,8.8,7.1,6.7,7.7,4.5,5.5,3.7,6.6,8,5.4,4.5,7.6,6.3,6.1,9.8,5.2,7.8,4.2,12.7,6.5,5.8,5.1,4.2,6.4,5.1,4,8,6.1,3.8,9.8,7.2,4.3,8.4,18.2,3.4,5.3,11,4,5.9,6.9,6.9,7.3,3.9,3.8,4.1,6.7,6.7,4,5.3,5.4,6.5,5.8,6.2,9.2,5.4,7.2,6.8,5.9,5.6,6.4,6.6,11.3,5.9,6.3,5.2,8.7
2003-09-01,20866,40470,5253,18588,3759,32579,11876,696597,552,41996,86374,824,18497,20074,9231,141426,3519,4071,22017,6418,1632,337958,10500,7204,19108,989,2229,1594,1154134,8331,291813,1210,2023,8603,1189,62936,7730,12229,3765,215951,9436,6996,2302,779,10140,57316,10322,17879,4554,2420,1801502,2645,63001,34758,15397,23150,9957,1421,10887,4275,16154,114105,19479,8090,40613,229,20924,258,15536,7649,2404,10074,7585,10452,5220,52,3286,4954,2262,17296,109014,18850,63504,2773,9650,10466,744,22078,7686,41529,5105,11192,5200,17239,3612,64279,1366,4618,518,28551,3961,22003,28850,1594,2039,1750,3872,4225,936,4147,65559,5897,14577,488230,8698,1557,19345,43462,16011,16077,21623,63256,7563,16834,26803,3481,4732,8.1,6.3,4.2,6.6,4.9,6.8,8.5,6.3,3.6,6.8,4.8,7.4,6.6,5.8,5.6,9.2,4.7,5.1,5.9,4.9,5.4,5.9,5.4,5.2,5.8,5.7,3.9,5.1,7.4,5.6,5.3,5.6,5.6,6.2,4,6.5,7,4.7,6.6,6.3,5.7,5.6,4.8,4,5,7.1,7.7,5.8,4.8,7.2,6.9,4.2,6.1,6.2,7.3,6.5,7.3,8.3,6.1,5.2,8.9,8.6,6.9,6.4,7.5,4.4,5.5,3.5,6.1,7.4,5.7,4.5,7.3,6.2,5.8,9.6,4.9,7.4,4.1,11.9,6.1,5.6,4.9,4.2,6.3,4.8,3.9,7.8,5.9,3.8,9.3,6.7,4.2,8,16.4,3.3,6.2,10.7,3.7,5.7,6.6,6.7,7,3.8,3.7,3.9,6.5,6.5,4.3,5.2,5.2,6.2,5.5,6,8.9,5.3,7,6.5,5.8,5.3,6.2,6.2,10.7,5.7,6,5.1,8
2003-10-01,20914,40550,5264,18627,3675,32738,11684,700072,603,41891,86778,803,18368,20259,9184,142015,3526,4007,21930,6439,1603,340270,10331,7108,19196,989,2209,1589,1161774,8241,293945,1182,2066,8829,1139,63270,7713,12201,3749,216345,9639,6919,2331,791,10218,57172,10475,17882,4529,2358,1804342,2616,63259,34575,15469,23165,9965,1379,10814,4231,16256,113543,19539,7898,40923,237,20911,253,16159,7610,2401,9973,7659,10473,5231,51,3200,5011,2307,18123,109041,19039,63506,2773,9689,10470,792,21875,7696,41338,5184,11245,5210,17281,3572,64482,1315,4539,506,28745,3929,21944,28972,1544,1945,1739,3899,4139,863,4103,64012,5854,14785,490492,8779,1535,19254,43458,16073,16193,21644,63283,7643,16890,26800,3413,4797,7.5,6,3.8,6,4.9,6.4,8,6,3.6,6,4.4,6.6,5.9,5.4,5.3,9.1,4.3,4.8,5.5,4.6,5.4,5.5,5.3,4.9,5.3,5,3.6,4.8,7,5.3,4.9,5.3,5.4,5.6,3.9,6,6.9,4.4,5.7,6,5.3,5.3,4.2,3.9,4.8,6.9,7.2,5.6,4.4,6.7,6.5,3.9,5.6,5.9,7.1,5.7,6.6,8,5.7,4.7,8.7,8.3,6.6,6.1,7.2,3.8,5.2,3.6,5.9,7,5.8,4.1,6.7,5.7,5.2,9.8,4.6,6.6,3.7,14.4,5.7,5.7,4.6,3.9,6.1,4.3,3.4,6.8,5.7,3.5,8.9,6.4,3.8,7.4,14.2,3.1,6.3,10.5,3,5.3,6.2,6.7,6.5,3.7,3.5,3.5,6.4,6,4.3,4.9,4.9,5.8,5.2,5.6,8.8,4.7,6.9,6.3,5.4,4.9,5.9,5.7,10.4,5.1,5.5,4.6,7.6
2003-11-01,20679,40676,5274,18662,3639,32799,11676,703038,612,42197,86968,799,18471,20175,9239,142899,3536,3937,21944,6452,1601,340357,10288,7071,19334,1013,2197,1570,1162500,8222,294093,1172,2057,8879,1139,63342,7755,12236,3660,216613,9567,6866,2331,761,10218,57085,10475,17668,4541,2349,1808591,2593,63424,34498,15417,23136,9978,1425,10862,4198,16375,113687,19543,8043,41015,235,20912,247,16165,7641,2423,9936,7681,10487,5241,51,3207,4995,2347,18872,109727,19163,63963,2730,9572,10435,776,21731,7712,41309,5185,11234,5154,17300,3561,64714,1314,4542,511,28803,3920,22044,28994,1556,1956,1716,3880,4177,867,4063,65015,5781,14791,491167,8768,1534,19473,43379,16104,16120,21613,63339,7681,16975,26925,3377,4856,7.7,6,3.7,5.7,4.9,6.3,8,5.9,4.6,6.1,4.5,7.3,6,5.5,5.2,9.4,4.2,4.6,5.6,4.5,5.4,5.3,5.4,4.9,5.2,5.8,3.7,5.2,6.8,5.4,4.8,5.5,5.7,5.7,4,6,7.3,4.3,6.1,5.9,5.1,5.5,4.3,3.7,4.7,6.9,7.4,5.6,4.4,6.2,6.5,3.8,5.6,6.5,7,5.8,7,7.9,6,4.7,9.3,8.3,6.4,6.3,7.3,3,5.1,4.5,5.8,7,5.6,4,6.8,5.7,5.2,9.8,4.8,6.6,3.5,17,5.6,5.9,4.5,4,5.7,4.4,3.2,6.8,5.4,3.6,8.8,6.4,3.8,7.5,14.1,3,5.7,9.7,2.9,5.3,6.4,6.8,6.5,4,3.3,3.4,6.2,5.7,4.3,5,4.8,5.8,5.3,5.5,8.7,5.1,7.3,6.3,5.4,5,5.9,5.5,10.7,5.2,5.3,4.7,7.9
2003-12-01,20505,40478,5252,18560,3493,32737,11378,699254,530,42064,86004,727,18417,20164,9192,143119,3535,3676,21374,6387,1574,339878,10135,6860,19162,977,2158,1546,1161485,7956,294197,1114,1958,8733,1071,63304,7627,12055,3503,216597,9558,6579,2275,698,9941,56615,10099,17323,4401,2319,1810398,2457,63303,34223,15270,22801,9815,1356,10775,4166,16202,113385,19448,8044,40935,231,20747,225,15864,7336,2309,9822,7652,10324,5090,47,3024,4980,2262,19065,109628,19096,64241,2609,9390,10256,713,21588,7578,41316,4979,11009,4986,17095,3555,64727,1255,4555,507,28754,3792,21882,29015,1466,1979,1589,3823,4178,809,3876,65055,5607,14791,490142,8656,1484,19529,43184,16100,15966,21469,62893,7525,16890,26795,3264,4792,7,5.4,3.4,5.2,4.7,5.9,7.2,5.4,3.4,5.7,3.9,6.8,6.1,5,4.5,9.2,3.7,4.5,5.1,3.6,5.1,4.8,5.4,4.8,4.7,5.7,3.4,5.2,6.4,4.9,4.5,5,5.3,5.5,4.1,5.5,6.7,3.8,6.2,5.3,4.9,4.9,4.2,3.6,4.5,6.5,7,4.9,4.2,5.4,6,3.3,5.1,6,6.4,5.6,6.5,7.3,5.6,4.2,9.1,8,6.1,5.7,6.7,2.6,4.7,3.6,5.3,6.9,5.3,3.6,6.5,4.9,4.7,6.4,4.5,6.1,3.1,18.1,5.1,5.5,4.1,3.8,5.1,3.9,2.8,6.2,5,3.1,8.8,6,3.5,7,15,2.6,5.4,9.4,2.6,4.8,5.8,6.5,6.5,3.8,2.9,3.3,5.9,5,4.9,4.6,4.3,6,4.9,5,8.4,4.6,7.3,5.7,4.9,5.2,5.4,4.9,10.5,4.7,4.7,4.4,7.7
2004-01-01,20592,40125,5332,18569,3542,32804,11379,695914,510,41801,82828,736,18548,20398,9236,144770,3480,3774,20886,6367,1570,349568,10307,6924,19163,928,2069,1517,1142450,8050,299507,1139,1959,8681,1127,63934,7609,12214,3567,223663,9649,6593,2333,666,9954,56715,10122,17488,4402,2325,1799772,2421,63700,34545,15221,22600,9332,1373,10919,4087,15964,113204,19393,7884,41637,238,21157,223,16042,7466,2286,10117,7957,10337,5100,54,3049,4963,2247,19807,109946,18990,63678,2667,9530,10195,703,21328,7654,41305,4897,11244,4989,17241,3640,64899,1283,4464,521,30021,3816,22081,29148,1425,2026,1615,3767,4104,778,3911,64300,5729,14766,486634,8696,1559,19524,43145,15827,15840,21528,63022,7712,17095,26762,3312,4925,8,6.4,4.1,6.2,6,6.7,7.9,6.3,4.5,6.3,4.8,7.7,7.9,5.8,5.3,10.2,4.5,5.5,5.9,4.2,6.1,5.4,5.8,5.4,5.5,6.9,4.1,5,7.1,5.6,5.1,6.5,6.2,6.2,4.4,6.3,7.3,4.5,7.8,5.9,5.7,5.8,5.7,4.1,5.2,7.2,8.1,7,4.8,6.5,6.7,4,5.8,6.8,7.3,6.5,7.7,7.9,6.6,5.1,9.3,8.5,6.9,6.6,7.3,3.8,5.5,3.6,5.9,7.2,7.5,4.2,6.6,5.8,5.3,9.3,6.1,7.1,3.9,21.3,5.8,6.4,4.8,4.4,5.7,4.7,4.8,7.3,5.8,4,9.1,6.4,5.4,7.8,16.1,3.4,6,10.2,3.1,5.5,6.2,7.2,7.1,4.1,3.7,4.1,6.9,5.9,5.5,6.1,5.2,7.2,5.3,5.7,8.5,5.1,8.4,6.6,5.6,5.7,6.1,5.8,12.8,5.6,5.6,5.9,8.5
2004-02-01,20497,40489,5306,18685,3453,32755,11352,698797,502,41866,86166,710,18466,20149,9163,142511,3490,3667,20824,6325,1533,348332,10124,6784,19128,911,2008,1496,1137389,7889,298208,1116,1937,8654,1089,63648,7515,12043,3464,223824,9679,6471,2286,636,9790,56802,10094,17119,4308,2272,1799970,2363,63617,34641,15092,22666,9237,1319,10924,3812,15840,113217,19331,7859,41415,240,21008,217,16084,7376,2251,10021,7868,10393,5028,54,2955,4915,2228,19293,109526,19040,63406,2639,9411,10283,677,21069,7626,41357,4837,11136,4819,17055,3522,64890,1248,4274,519,29945,3749,22136,29189,1416,2024,1557,3752,4150,792,3813,64083,5601,14664,486986,8620,1550,19493,42758,15794,15818,21431,62599,7345,17148,26760,3270,4830,7.5,6.9,3.8,5.9,5.9,6.1,7.2,5.8,4,6.2,4.2,7.5,7,5.4,5.1,9.1,4.6,5.6,5.5,3.7,5.4,5.1,5.6,5,5.2,7.1,4,5.3,6.8,5.5,4.8,6.5,6.5,5.7,3.9,5.9,6.7,4.3,7.3,5.6,5.2,5.6,5.7,3.9,4.8,6.5,7.2,6.4,4.6,5.2,6.3,3.8,5.3,6.7,6.8,6.2,7.2,7,6.2,5.1,8.8,8.2,6.4,6.2,6.9,3.8,5,3.7,5.6,6.7,6.5,3.9,6,5.4,4.8,9.3,6.5,6.5,3.5,19.4,5.3,5.8,4.5,4.2,5.5,4.2,4.7,7.4,5.5,3.7,8.8,6,5.3,7.3,14.5,3.1,5.5,9.4,3.1,5.4,6.1,7,6.8,3.7,3.4,3.5,5.9,5.1,5.4,5.9,4.7,7,4.9,5.4,8,4.6,7.9,6,5.3,5.2,5.6,5.3,12.6,5,5.1,5.7,7.7
2004-03-01,20496,40130,5310,18836,3374,32846,11388,703063,496,42239,86887,680,18343,20244,9115,142754,3485,3543,20676,6324,1518,349620,10034,6651,19183,903,2015,1489,1140774,7751,299186,1086,1873,8678,1067,63750,7458,12005,3409,224491,9615,6436,2230,610,9610,56769,10056,16845,4283,2218,1805491,2305,63813,34699,14995,22910,9065,1313,10821,3770,15809,113388,19417,7886,41591,238,20996,202,16000,7251,2230,9986,7588,10380,5000,64,2888,4875,2201,19195,110196,19132,63401,2577,9291,10197,663,20502,7559,41382,4721,11085,4684,17113,3478,64841,1213,4277,524,30062,3707,22298,29353,1396,2005,1478,3774,4152,790,3731,64464,5531,14602,488487,8495,1528,19408,42565,15859,15745,21362,62457,7303,17253,26923,3227,4891,7.4,6.9,4.2,6.2,6.2,6.1,7.4,5.9,4.2,6.1,4.4,7.5,6.9,5.5,5.2,9.1,4.6,5.6,5.7,4,6.1,5.3,5.6,5.5,5.3,6.8,4.3,5.2,6.9,5.8,4.9,7.4,6.2,5.9,4.1,5.9,6.9,4.3,7.8,5.7,5.1,5.8,5.9,4.8,5,6.5,7.3,6.3,4.7,5,6.4,3.9,5.3,6.7,6.8,6.1,7.4,7.2,6.2,5,8.7,8.2,6.4,6.1,7.1,3.8,5,4,5.6,7.1,6.8,3.8,6.5,5.4,4.7,4.7,7.2,6.6,3.5,18.7,5.5,5.7,4.6,4.5,5.6,4.4,5.1,7.6,5.5,3.9,8.8,6,5.2,7.5,14.8,3.2,5.7,9.7,4,5.5,6,7.4,6.9,3.8,3.5,4.1,5.4,5.2,5.1,5.9,4.9,7.8,5.1,5.4,7.9,4.8,7.6,6.2,5.4,5.2,5.8,5.4,12.7,5.1,5.4,5.9,7.7
2004-04-01,20623,40135,5303,18780,3506,32936,11420,700971,517,42165,86787,745,18196,20289,9226,141802,3500,3742,21030,6346,1530,350365,10216,6912,19137,924,2053,1525,1141276,8002,299603,1133,1986,8554,1116,63753,7527,12066,3468,223128,9742,6673,2320,684,9823,56876,10211,17263,4293,2234,1794601,2422,63955,34807,15241,22718,9260,1353,10653,3870,15800,111961,19446,7868,41546,241,21207,228,15977,7432,2306,10243,7753,10564,5125,72,3011,4846,2188,18872,109754,19060,63605,2665,9541,10375,684,21139,7514,40917,4915,11175,4852,17324,3518,65634,1282,4343,528,30088,3814,22267,29471,1440,2044,1596,3735,4179,815,3964,64099,5724,14714,489849,8565,1543,19477,43146,15735,15931,21413,62381,7262,17188,26889,3332,4906,6.6,6.4,3.6,5.7,5.5,5.7,7.4,5.5,4.3,5.8,3.9,6.9,5.8,5.1,4.7,8.2,3.6,4.6,5.1,4,5.4,4.9,4.8,4.9,4.8,5,3.7,4.4,6.3,4.9,4.4,6.7,5.4,5.4,3.4,5.3,6,3.9,6.3,5.3,4.6,5,5,3.8,4.5,5.9,6.6,5.6,4.4,4.8,6,3.7,4.8,6.1,6.3,5.7,6.6,6.4,5.7,4.6,8.6,7.7,6.1,5.9,6.4,4.6,4.6,3.1,5.2,6.3,5.6,3.3,5.8,5,4.7,5.6,5.6,6.1,3.6,15.6,5,5.2,4.1,4.1,5.1,4.1,4.8,6.3,5.2,3.3,8.4,5.4,4.4,6.8,13.5,3,5.5,8.5,3,5,5.5,6.7,7.4,3.3,3.1,3.5,4.8,4.7,4.4,5.2,4.4,6.7,4.5,4.9,7.9,4.6,6.9,5.6,4.9,4.7,5.3,4.9,11.3,4.6,4.9,5.1,6.6
2004-05-01,20625,39945,5293,18782,3381,32927,11378,702095,490,42070,86644,714,18122,20455,9273,141167,3514,3580,20783,6353,1464,350423,10127,6743,19058,885,2033,1499,1141942,7803,299877,1127,1906,8483,1078,63883,7420,11969,3365,223152,9716,6460,2287,641,9651,56612,10119,16957,4224,2227,1794302,2351,64037,34707,15271,22678,9180,1307,10713,3853,15664,111595,19491,7862,41535,238,20948,214,15833,7299,2307,10172,7770,10563,5052,57,2899,4838,2142,18281,109492,19080,63831,2611,9481,10315,652,21161,7478,40880,4790,11202,4705,17330,3472,65835,1281,4354,538,30136,3777,22326,29453,1416,2044,1501,3746,4186,880,3758,64086,5563,14742,490156,8526,1543,19554,43307,15769,15900,21262,62367,7207,17207,26917,3250,4900,6.6,6.4,3.5,5.6,5.3,5.5,7.6,5.4,4.5,5.9,4.1,7,5.6,5.3,4.6,8.2,3.8,4.8,5.2,4.1,5.9,4.8,5,5,5,5.4,3.8,4.8,6.3,5,4.4,6.4,5.4,5.5,4,5.4,5.9,3.9,6.6,5.3,4.8,5.1,4.9,3.9,4.5,5.7,6.8,5.6,4.6,4.9,6,3.6,4.8,5.8,6.3,5.7,6.4,6.7,5.9,4.7,8.7,7.8,6.2,5.9,6.3,4.6,4.6,3.3,5.4,6.3,5.5,3.3,6,5,4.8,7,5.4,6.2,3.7,13.3,5.1,5.1,4.2,4.2,5.1,4.2,4.9,6.3,5.5,3.3,8.7,5.5,4.3,6.8,13.4,3.1,5.4,8.3,4.1,5.1,5.5,6.9,8.2,3.6,3,3.6,5.3,4.7,4.2,5.3,4.4,6.3,4.7,4.9,8.1,4.5,6.8,5.9,4.9,5,5.6,4.9,11.2,4.5,4.8,4.8,6.8
2004-06-01,20833,40464,5364,19000,3677,33183,11604,708878,500,42248,83002,823,18633,21036,9431,143222,3537,3945,21336,6422,1538,352402,10698,7141,19381,936,2126,1602,1148363,8321,301580,1211,1990,8745,1156,64289,7612,12375,3627,224607,9880,6891,2404,746,10169,56889,10246,17640,4419,2340,1806457,2567,64538,35115,15519,22827,9634,1397,10897,3986,15940,111830,19991,8029,41895,237,21714,242,15720,7798,2404,10481,7983,10724,5185,60,3158,4922,2315,18492,109565,19234,64642,2810,9736,10592,729,21468,7732,41011,5106,11481,5067,17726,3640,66220,1744,4558,553,30324,3891,22565,29713,1505,2167,1690,3776,4324,952,4045,65466,5935,14951,493284,8654,1614,20109,43812,15996,16189,21946,63314,7523,17427,27170,3423,5069,7.2,7.1,4.1,6.5,5.8,6.2,8.4,6.2,4.2,6.7,5.2,8,5.8,6.4,5.2,9.1,4.3,5,5.8,4.5,6.6,5.4,5.4,5.4,5.6,5,4.3,5.5,6.9,5.5,5,5.7,6.1,6.2,4.1,6.1,6.5,4.5,6.8,6,5.3,5.5,5.4,4.4,4.8,6.4,7.6,6.6,5,5.9,6.7,4,5.5,6.4,6.9,6.3,7.2,6.7,6.7,5.5,9.4,8.5,6.9,6.5,7.1,5.1,5.1,3.3,6,7.4,5.7,3.8,6.7,5.6,5.4,6.7,5.8,6.5,3.7,13.5,6,5.8,4.8,4.7,5.5,4.7,5.1,7.1,5.9,3.7,9.5,6,4.8,7.6,13.8,3.6,5,8.9,4.3,5.7,6.3,7.6,8.8,4.3,3.5,3.8,6,5.2,4.3,5.8,5,6.4,5.4,5.4,8.8,5.1,7.1,7.2,5.4,5.7,6.3,5.7,12,5.6,5.9,5.3,7.9
2004-07-01,20741,40511,5360,18991,3705,33263,11596,709922,520,41848,83924,817,18529,21272,9354,142180,3534,3800,21543,6410,1545,355052,10651,7035,19432,930,2205,1557,1157078,8249,303712,1197,1946,8622,1132,64632,7643,12326,3608,225245,9816,6817,2388,720,9958,56880,10442,17802,4438,2348,1812540,2502,64833,35565,15705,22607,9612,1391,10519,4082,15647,112043,20001,7921,42168,236,22292,232,15807,7826,2382,10456,7642,10621,5179,59,3081,4969,2390,17709,110548,19264,64506,2795,9755,10492,769,21728,7706,40917,5077,11558,5004,17627,3585,66051,1765,4513,547,30519,3935,22823,29567,1499,2143,1664,3730,4275,965,4049,64661,5839,14995,496127,8553,1621,19718,43440,16031,15938,21743,63353,7345,17477,27293,3383,4798,7.1,6.8,3.7,6.1,5.7,5.7,8,6,3.8,6.2,4.7,8,5.5,6,5.1,8.7,4.2,4.9,6.5,3.9,6.5,5.2,4.9,5.1,5.2,4.8,3.7,5.2,6.6,5.3,4.7,5.4,5.7,5.8,4,5.6,6.1,4.3,6.3,5.7,4.9,5.2,5,4.2,4.6,6.1,7.3,6.2,4.6,5.3,6.5,3.9,5.2,6.2,6.7,6.1,7.1,6.5,6.7,4.9,9.6,8.5,6.7,6,6.8,3.8,4.7,3,5.8,6.7,5.3,3.6,6.7,5.5,5.3,6.8,5.7,6.2,3.8,12.5,5.7,5.5,4.5,4.2,5.3,4.4,4.7,6.7,5.7,3.4,9.2,6,4.3,7.3,14,3.3,4.4,8.4,4.6,5.4,6.1,7,8.4,3.9,3.3,3.6,5.6,5.3,4,5.5,4.7,6.2,5.3,5.3,8.6,4.3,6.9,6.9,5.3,5.3,6,5.4,11.8,5.5,5.7,4.7,7.6
